Series ID,Year,Period,Label,Value
JTS000000000000000LDL,2012,M07,2012 Jul,1722
JTS000000000000000LDL,2012,M08,2012 Aug,1894
JTS000000000000000LDL,2012,M09,2012 Sep,1805
JTS000000000000000LDL,2012,M10,2012 Oct,1891
JTS000000000000000LDL,2012,M11,2012 Nov,1921
JTS000000000000000LDL,2012,M12,2012 Dec,1700
JTS000000000000000LDL,2013,M01,2013 Jan,1678
JTS000000000000000LDL,2013,M02,2013 Feb,1664
JTS000000000000000LDL,2013,M03,2013 Mar,1787
JTS000000000000000LDL,2013,M04,2013 Apr,1793
JTS000000000000000LDL,2013,M05,2013 May,1836
JTS000000000000000LDL,2013,M06,2013 Jun,1761
JTS000000000000000LDL,2013,M07,2013 Jul,1713
JTS000000000000000LDL,2013,M08,2013 Aug,1816
JTS000000000000000LDL,2013,M09,2013 Sep,1892
JTS000000000000000LDL,2013,M10,2013 Oct,1675
JTS000000000000000LDL,2013,M11,2013 Nov,1630
JTS000000000000000LDL,2013,M12,2013 Dec,1770
JTS000000000000000LDL,2014,M01,2014 Jan,1806
JTS000000000000000LDL,2014,M02,2014 Feb,1767
JTS000000000000000LDL,2014,M03,2014 Mar,1703
JTS000000000000000LDL,2014,M04,2014 Apr,1764
JTS000000000000000LDL,2014,M05,2014 May,1710
JTS000000000000000LDL,2014,M06,2014 Jun,1761
JTS000000000000000LDL,2014,M07,2014 Jul,1781
JTS000000000000000LDL,2014,M08,2014 Aug,1699
JTS000000000000000LDL,2014,M09,2014 Sep,1718
JTS000000000000000LDL,2014,M10,2014 Oct,1835
JTS000000000000000LDL,2014,M11,2014 Nov,1726
JTS000000000000000LDL,2014,M12,2014 Dec,1857
JTS000000000000000LDL,2015,M01,2015 Jan,1789
JTS000000000000000LDL,2015,M02,2015 Feb,1757
JTS000000000000000LDL,2015,M03,2015 Mar,1973
JTS000000000000000LDL,2015,M04,2015 Apr,1856
JTS000000000000000LDL,2015,M05,2015 May,1711
JTS000000000000000LDL,2015,M06,2015 Jun,1821
JTS000000000000000LDL,2015,M07,2015 Jul,1703
JTS000000000000000LDL,2015,M08,2015 Aug,1773
JTS000000000000000LDL,2015,M09,2015 Sep,1964
JTS000000000000000LDL,2015,M10,2015 Oct,1845
JTS000000000000000LDL,2015,M11,2015 Nov,1779
JTS000000000000000LDL,2015,M12,2015 Dec,1803
JTS000000000000000LDL,2016,M01,2016 Jan,1805
JTS000000000000000LDL,2016,M02,2016 Feb,1894
JTS000000000000000LDL,2016,M03,2016 Mar,1850
JTS000000000000000LDL,2016,M04,2016 Apr,1771
JTS000000000000000LDL,2016,M05,2016 May,1825
JTS000000000000000LDL,2016,M06,2016 Jun,1750
JTS000000000000000LDL,2016,M07,2016 Jul,1759
JTS000000000000000LDL,2016,M08,2016 Aug,1860
JTS000000000000000LDL,2016,M09,2016 Sep,1588
JTS000000000000000LDL,2016,M10,2016 Oct,1664
JTS000000000000000LDL,2016,M11,2016 Nov,1751
JTS000000000000000LDL,2016,M12,2016 Dec,1708
